# x | height h | flow rates qx | qz
0.00000000  0.14168984  -0.14070354  0.00000000
1.00000000  0.15430628  -0.15302910  0.00000000
2.00000000  0.16692272  -0.16535465  0.00000000
3.00000000  0.17941587  -0.17750870  0.00000000
4.00000000  0.18731527  -0.18515357  0.00000000
5.00000000  0.19311263  -0.19076553  0.00000000
6.00000000  0.19308120  -0.19070753  0.00000000
7.00000000  0.19016278  -0.18788256  0.00000000
8.00000000  0.18326986  -0.18121351  0.00000000
9.00000000  0.17531852  -0.17351931  0.00000000
10.00000000  0.16752560  -0.16596060  0.00000000
11.00000000  0.16247861  -0.16103186  0.00000000
12.00000000  0.16193110  -0.16044492  0.00000000
13.00000000  0.16698568  -0.16527554  0.00000000
14.00000000  0.17772523  -0.17560473  0.00000000
15.00000000  0.19288760  -0.19018401  0.00000000
16.00000000  0.21062468  -0.20719296  0.00000000
17.00000000  0.22865863  -0.22440800  0.00000000
18.00000000  0.24517880  -0.24008706  0.00000000
19.00000000  0.25891429  -0.25303778  0.00000000
20.00000000  0.26939812  -0.26286012  0.00000000
21.00000000  0.27666351  -0.26963761  0.00000000
22.00000000  0.28107673  -0.27376118  0.00000000
23.00000000  0.28299671  -0.27559486  0.00000000
24.00000000  0.28267518  -0.27537903  0.00000000
25.00000000  0.28015912  -0.27314088  0.00000000
26.00000000  0.27538842  -0.26879480  0.00000000
27.00000000  0.26827773  -0.26222759  0.00000000
28.00000000  0.25882947  -0.25341156  0.00000000
29.00000000  0.24719605  -0.24246691  0.00000000
30.00000000  0.23366891  -0.22965242  0.00000000
31.00000000  0.21863918  -0.21532719  0.00000000
32.00000000  0.20253783  -0.19989204  0.00000000
33.00000000  0.18583646  -0.18379180  0.00000000
34.00000000  0.16909578  -0.16756497  0.00000000
35.00000000  0.15306777  -0.15194672  0.00000000
36.00000000  0.13878733  -0.13796221  0.00000000
37.00000000  0.12755315  -0.12691030  0.00000000
38.00000000  0.12073563  -0.12017069  0.00000000
39.00000000  0.11941209  -0.11883308  0.00000000
40.00000000  0.12395421  -0.12327625  0.00000000
41.00000000  0.13374957  -0.13288833  0.00000000
42.00000000  0.14719529  -0.14607005  0.00000000
43.00000000  0.16198656  -0.16053677  0.00000000
44.00000000  0.17561056  -0.17381945  0.00000000
45.00000000  0.18587367  -0.18378747  0.00000000
46.00000000  0.19131505  -0.18904485  0.00000000
47.00000000  0.19143446  -0.18913610  0.00000000
48.00000000  0.18672954  -0.18456484  0.00000000
49.00000000  0.17859818  -0.17668705  0.00000000
50.00000000  0.16914363  -0.16752441  0.00000000
51.00000000  0.16087709  -0.15949124  0.00000000
52.00000000  0.15629052  -0.15499833  0.00000000
53.00000000  0.15730579  -0.15592258  0.00000000
54.00000000  0.16474432  -0.16307317  0.00000000
55.00000000  0.17805551  -0.17590603  0.00000000
56.00000000  0.19547558  -0.19267814  0.00000000
57.00000000  0.21457431  -0.21100043  0.00000000
58.00000000  0.23295298  -0.22853874  0.00000000
59.00000000  0.24881035  -0.24357162  0.00000000
60.00000000  0.26119620  -0.25522819  0.00000000
61.00000000  0.26995257  -0.26341197  0.00000000
62.00000000  0.27544430  -0.26852357  0.00000000
63.00000000  0.27823293  -0.27113286  0.00000000
64.00000000  0.27881896  -0.27172732  0.00000000
65.00000000  0.27751777  -0.27059585  0.00000000
66.00000000  0.27446955  -0.26784623  0.00000000
67.00000000  0.26973033  -0.26350102  0.00000000
68.00000000  0.26337177  -0.25760230  0.00000000
69.00000000  0.25553596  -0.25026783  0.00000000
70.00000000  0.24641429  -0.24167156  0.00000000
71.00000000  0.23616338  -0.23196028  0.00000000
72.00000000  0.22481734  -0.22116438  0.00000000
73.00000000  0.21226084  -0.20916656  0.00000000
74.00000000  0.19830720  -0.19577505  0.00000000
75.00000000  0.18289964  -0.18091738  0.00000000
76.00000000  0.16639017  -0.16491587  0.00000000
77.00000000  0.14979009  -0.14874148  0.00000000
78.00000000  0.13483772  -0.13409452  0.00000000
79.00000000  0.12374382  -0.12316742  0.00000000
80.00000000  0.11859503  -0.11805366  0.00000000
81.00000000  0.12058716  -0.11996879  0.00000000
82.00000000  0.12943937  -0.12864637  0.00000000
83.00000000  0.14330354  -0.14224726  0.00000000
84.00000000  0.15921789  -0.15783170  0.00000000
85.00000000  0.17389950  -0.17216580  0.00000000
86.00000000  0.18456317  -0.18253593  0.00000000
87.00000000  0.18950261  -0.18730870  0.00000000
88.00000000  0.18833435  -0.18614675  0.00000000
89.00000000  0.18194509  -0.17993425  0.00000000
90.00000000  0.17225249  -0.17053077  0.00000000
91.00000000  0.16186555  -0.16044728  0.00000000
92.00000000  0.15366042  -0.15245561  0.00000000
93.00000000  0.15024862  -0.14909203  0.00000000
94.00000000  0.15336548  -0.15205958  0.00000000
95.00000000  0.16336459  -0.16171046  0.00000000
96.00000000  0.17908743  -0.17689872  0.00000000
97.00000000  0.19823122  -0.19534861  0.00000000
98.00000000  0.21806277  -0.21437739  0.00000000
99.00000000  0.23617002  -0.23164721  0.00000000
100.00000000  0.25096399  -0.24565424  0.00000000
101.00000000  0.26181850  -0.25584885  0.00000000
102.00000000  0.26889524  -0.26244497  0.00000000
103.00000000  0.27280304  -0.26607239  0.00000000
104.00000000  0.27425817  -0.26743919  0.00000000
105.00000000  0.27385461  -0.26711056  0.00000000
106.00000000  0.27198479  -0.26543900  0.00000000
107.00000000  0.26888433  -0.26261881  0.00000000
108.00000000  0.26471910  -0.25878069  0.00000000
109.00000000  0.25965145  -0.25406188  0.00000000
110.00000000  0.25383654  -0.24860555  0.00000000
111.00000000  0.24734609  -0.24248487  0.00000000
112.00000000  0.24007149  -0.23560299  0.00000000
113.00000000  0.23166315  -0.22762853  0.00000000
114.00000000  0.22156698  -0.21802406  0.00000000
115.00000000  0.20919482  -0.20620653  0.00000000
116.00000000  0.19421305  -0.19182596  0.00000000
117.00000000  0.17689219  -0.17510909  0.00000000
118.00000000  0.15839957  -0.15715681  0.00000000
119.00000000  0.14086328  -0.14002860  0.00000000
120.00000000  0.12705146  -0.12645155  0.00000000
121.00000000  0.11963268  -0.11909801  0.00000000
122.00000000  0.12021248  -0.11960652  0.00000000
123.00000000  0.12858315  -0.12779954  0.00000000
124.00000000  0.14261100  -0.14156109  0.00000000
125.00000000  0.15884167  -0.15746289  0.00000000
126.00000000  0.17351577  -0.17179917  0.00000000
127.00000000  0.18356180  -0.18157488  0.00000000
128.00000000  0.18724602  -0.18513073  0.00000000
129.00000000  0.18439224  -0.18233158  0.00000000
130.00000000  0.17625259  -0.17441455  0.00000000
131.00000000  0.16517527  -0.16365409  0.00000000
132.00000000  0.15416963  -0.15295021  0.00000000
133.00000000  0.14637926  -0.14534186  0.00000000
134.00000000  0.14443970  -0.14340089  0.00000000
135.00000000  0.14980765  -0.14856601  0.00000000
136.00000000  0.16230886  -0.16066889  0.00000000
137.00000000  0.18017705  -0.17795940  0.00000000
138.00000000  0.20063226  -0.19769020  0.00000000
139.00000000  0.22073852  -0.21698511  0.00000000
140.00000000  0.23817027  -0.23360087  0.00000000
141.00000000  0.25162941  -0.24632600  0.00000000
142.00000000  0.26085633  -0.25497067  0.00000000
143.00000000  0.26633888  -0.26006198  0.00000000
144.00000000  0.26891589  -0.26244274  0.00000000
145.00000000  0.26943341  -0.26293463  0.00000000
146.00000000  0.26855192  -0.26215574  0.00000000
147.00000000  0.26670617  -0.26049384  0.00000000
148.00000000  0.26416731  -0.25817761  0.00000000
149.00000000  0.26112342  -0.25536585  0.00000000
150.00000000  0.25771219  -0.25218266  0.00000000
151.00000000  0.25398067  -0.24867862  0.00000000
152.00000000  0.24980246  -0.24474479  0.00000000
153.00000000  0.24480048  -0.24003160  0.00000000
154.00000000  0.23833342  -0.23392892  0.00000000
155.00000000  0.22959550  -0.22565618  0.00000000
156.00000000  0.21784504  -0.21447858  0.00000000
157.00000000  0.20271912  -0.20001130  0.00000000
158.00000000  0.18458235  -0.18256116  0.00000000
159.00000000  0.16480541  -0.16341196  0.00000000
160.00000000  0.14580168  -0.14488772  0.00000000
161.00000000  0.13065620  -0.13001867  0.00000000
162.00000000  0.12229554  -0.12173551  0.00000000
163.00000000  0.12242012  -0.12178333  0.00000000
164.00000000  0.13069937  -0.12987454  0.00000000
165.00000000  0.14470488  -0.14360718  0.00000000
166.00000000  0.16064423  -0.15922134  0.00000000
167.00000000  0.17451362  -0.17277221  0.00000000
168.00000000  0.18317321  -0.18119954  0.00000000
169.00000000  0.18501300  -0.18296476  0.00000000
170.00000000  0.18013352  -0.17819919  0.00000000
